t,T,x,xdot
2679.9999999999945,180,0.6820656458363901,0.00010595040103280725
2689.999999999994,180,0.6831168771408784,0.00010512313044884167
2699.999999999994,180,0.6841599308301056,0.00010430536892272388
2709.999999999994,180,0.6851949006237866,0.00010349697936809922
2719.9999999999936,180,0.6862218788931157,0.00010269782693290262
2729.9999999999936,180,0.6872409566827449,0.0001019077789629163
2739.9999999999936,180,0.6882522237324024,0.00010112670496574657
2749.999999999993,180,0.6892557684981546,0.00010035447657522768
2759.999999999993,180,0.6902516781733172,9.959096751626127e-05
2769.999999999993,180,0.6912400387090182,9.8836053570096e-05
2779.9999999999927,180,0.6922209348344187,9.80896125400543e-05
2789.9999999999927,180,0.6931944500765957,9.735152421770909e-05
2799.9999999999927,180,0.6941606667800909,9.662167034951526e-05
2809.9999999999923,180,0.6951196661261299,9.589993460389787e-05
2819.9999999999923,180,0.6960715281515178,9.518620253879954e-05
2829.9999999999923,180,0.6970163317672148,9.448036156968788e-05
2839.999999999992,180,0.6979541547765951,9.37823009380245e-05
2849.999999999992,180,0.698885073893397,9.309191168019518e-05
2859.999999999992,180,0.699809164759366,9.240908659690031e-05
2869.999999999992,180,0.7007265019615961,9.173372022300622e-05
2879.9999999999914,180,0.7016371590495747,9.106570879785451e-05
2889.9999999999914,180,0.702541208551935,9.04049502360286e-05
2899.9999999999914,180,0.7034387219929208,8.975134409857486e-05
2909.999999999991,180,0.7043297699085675,8.910479156467624e-05
2919.999999999991,180,0.7052144218626053,8.846519540377487e-05
2929.999999999991,180,0.7060927464620868,8.783245994814134e-05
2939.9999999999905,180,0.7069648113727456,8.720649106588677e-05
2949.9999999999905,180,0.7078306833340897,8.658719613441408e-05
2959.9999999999905,180,0.7086904281742328,8.597448401430445e-05
2969.99999999999,180,0.7095441108244691,8.536826502363542e-05
2979.99999999999,180,0.7103917953335964,8.476845091272574e-05
2989.99999999999,180,0.7112335448819894,8.417495483930278e-05
2999.99999999999,180,0.7120694217954303,8.358769134408834e-05
3009.9999999999895,180,0.7128994875586983,8.300657632679698e-05
3019.9999999999895,180,0.7137238028289237,8.243152702254385e-05
3029.9999999999895,180,0.7145424274487102,8.186246197865512e-05
3039.999999999989,180,0.715355420459029,8.129930103187745e-05
3049.999999999989,180,0.7161628401118888,8.074196528598104e-05
3059.999999999989,180,0.7169647438827863,8.019037708975051e-05
3069.9999999999886,180,0.7177611884829399,7.964446001535915e-05
3079.9999999999886,180,0.7185522298713111,7.910413883712097e-05
3089.9999999999886,180,0.7193379232664172,7.856933951061535e-05
3099.999999999988,180,0.720118323157939,7.803998915217867e-05
3109.999999999988,180,0.7208934833181266,7.751601601875827e-05
3119.999999999988,180,0.7216634568130078,7.699734948812253e-05
3129.9999999999877,180,0.7224282960134021,7.648392003942275e-05
3139.9999999999877,180,0.723188052605743,7.597565923410002e-05
3149.9999999999877,180,0.7239427776027144,7.547249969713384e-05
3159.9999999999873,180,0.7246925213537007,7.497437509862477e-05
3169.9999999999873,180,0.7254373335550578,7.448122013570824e-05
3179.9999999999873,180,0.7261772632602057,7.399297051479196e-05
3189.9999999999873,180,0.7269123588895469,7.350956293411369e-05
3199.999999999987,180,0.727642668240213,7.303093506661252e-05
3209.999999999987,180,0.728368238495644,7.255702554310983e-05
3219.999999999987,180,0.7290891162350019,7.208777393579385e-05
3229.9999999999864,180,0.729805347442422,7.162312074200319e-05
3239.9999999999864,180,0.730516977516105,7.116300736830427e-05
3249.9999999999864,180,0.7312240512772535,7.070737611485749e-05
3259.999999999986,180,0.7319266129788542,7.025617016006726e-05
3269.999999999986,180,0.7326247063143093,6.980933354551111e-05
3279.999999999986,180,0.7333183744259207,6.936681116114303e-05
3289.9999999999854,180,0.7340076599132284,6.892854873076599e-05
3299.9999999999854,180,0.734692604841206,6.849449279776929e-05
3309.9999999999854,180,0.7353732507483173,6.806459071112581e-05
3319.9999999999854,180,0.7360496386544337,6.76387906116446e-05
3329.999999999985,180,0.7367218090686185,6.721704141847452e-05
3339.999999999985,180,0.7373898019967771,6.679929281585389e-05
3349.999999999985,180,0.7380536569491781,6.638549524010242e-05
3359.9999999999845,180,0.7387134129478466,6.597559986685032e-05
3369.9999999999845,180,0.7393691085338316,6.556955859850096e-05
3379.9999999999845,180,0.7400207817743508,6.516732405192244e-05
3389.999999999984,180,0.7406684702698144,6.476884954636391e-05
3399.999999999984,180,0.7413122111607303,6.437408909159263e-05
3409.999999999984,180,0.7419520411344928,6.398299737624791e-05
3419.9999999999836,180,0.7425879964320569,6.359552975640753e-05
3429.9999999999836,180,0.7432201128545005,6.321164224436276e-05
3439.9999999999836,180,0.7438484257694765,6.283129149759877e-05
3449.999999999983,180,0.7444729701175563,6.245443480797563e-05
3459.999999999983,180,0.7450937804184674,6.208103009110684e-05
3469.999999999983,180,0.7457108907772267,6.171103587593168e-05
3479.9999999999827,180,0.7463243348901715,6.134441129447741e-05
3489.9999999999827,180,0.7469341460508896,6.0981116071808094e-05
3499.9999999999827,180,0.7475403571560512,6.062111051615625e-05
3509.9999999999827,180,0.7481430007111435,6.026435550923455e-05
3519.9999999999823,180,0.7487421088361107,5.991081249672312e-05
3529.9999999999823,180,0.7493377132709,5.9560443478930044e-05
3539.9999999999823,180,0.7499298453809162,5.921321100162149e-05
3549.999999999982,180,0.7505185361623864,5.88690781470184e-05
3559.999999999982,180,0.751103816247636,5.852800852495589e-05
3569.999999999982,180,0.751685715910278,5.8189966264203566e-05
3579.9999999999814,180,0.7522642650703174,5.785491600394266e-05
3589.9999999999814,180,0.7528394932991713,5.752282288539711e-05
3599.9999999999814,180,0.7534114298246075,5.71936525436165e-05
3609.999999999981,180,0.7539801035356016,5.686737109940671e-05
3619.999999999981,180,0.7545455429871157,5.654394515140678e-05
3629.999999999981,180,0.7551077764047989,5.622334176830818e-05
3639.999999999981,180,0.755666831689611,5.5905528481214195e-05
