t,T,x,xdot
609.9999999999999,160,0.8237643769373009,0.0003733422028239845
619.9999999999998,160,0.827392102701227,0.0003627725763926074
629.9999999999998,160,0.8309179150111967,0.000352581230996971
639.9999999999998,160,0.83434543335125,0.0003427518340053323
649.9999999999998,160,0.837678122121853,0.00033326887706029766
659.9999999999997,160,0.8409192984073273,0.0003241176285474258
669.9999999999997,160,0.8440721392987496,0.00031528408914222733
679.9999999999997,160,0.8471396888008957,0.0003067549502146183
689.9999999999995,160,0.8501248643497685,0.0002985175548872739
699.9999999999995,160,0.8530304629653708,0.0002905598615602213
709.9999999999995,160,0.8558591670626564,0.0002828704097285656
719.9999999999994,160,0.858613549941992,0.0002754382879335578
729.9999999999994,160,0.8612960809789862,0.00026825310369942777
739.9999999999994,160,0.8639091305321822,0.0002613049553195999
749.9999999999993,160,0.866454974585844,0.00025458440536617506
759.9999999999993,160,0.868935799143904,0.0002480824558060021
769.9999999999993,160,0.8713537043900571,0.00024179052461531836
779.9999999999992,160,0.8737107086279862,0.0002357004237929068
789.9999999999992,160,0.8760087520147767,0.00022980433867904668
799.9999999999992,160,0.8782497000997194,0.0002240948084942716
809.9999999999991,160,0.880435347179901,0.00021856470801816504
819.9999999999991,160,0.8825674194832425,0.0002132072303341403
829.9999999999991,160,0.8846475781889568,0.0002080158705714342
839.9999999999991,160,0.8866774222947609,0.00020298441058040547
849.999999999999,160,0.8886584913395781,0.00019810690448172363
859.999999999999,160,0.89059226798992,0.00019337766503418706
869.999999999999,160,0.8924801804976173,0.0001887912507697354
879.9999999999989,160,0.8943236050360951,0.0001843424538477759
889.9999999999989,160,0.8961238679219372,0.00018002628858421378
899.9999999999989,160,0.8978822477280733,0.00017583798061361765
909.9999999999987,160,0.8995999772945309,0.00017177295664575946
919.9999999999987,160,0.9012782456423346,0.00016782683478037134
929.9999999999987,160,0.9029181997957983,0.00016399541534637676
939.9999999999986,160,0.9045209465181393,0.00016027467223409135
949.9999999999986,160,0.9060875539650489,0.00015666074469096407
959.9999999999986,160,0.9076190532605826,0.0001531499295533605
969.9999999999986,160,0.9091164399994693,0.00014973867388867626
979.9999999999986,160,0.9105806756797067,0.0001464235680237371
989.9999999999987,160,0.9120126890690765,0.00014320133893698403
999.9999999999987,160,0.9134133775090103,0.00014006884399338338
1009.9999999999989,160,0.9147836081590337,0.00013702306500233978
1019.999999999999,160,0.916124219184835,0.00013406110258013345
1029.999999999999,160,0.9174360208928307,0.00013118017079956706
1039.999999999999,160,0.9187197968139366,0.0001283775921105839
1049.999999999999,160,0.9199763047391029,0.00012565079251663217
1059.9999999999993,160,0.9212062777090276,0.00012299729699248298
1069.9999999999993,160,0.9224104249603285,0.00012041472513009276
1079.9999999999993,160,0.9235894328303277,0.0001179007869999136
1089.9999999999995,160,0.924743965622486,0.00011545327921582205
1099.9999999999995,160,0.9258746664344114,0.00011307008119254735
1109.9999999999995,160,0.926982157950263,0.00011074915158514947
1119.9999999999995,160,0.9280670431992701,0.0001084885249007168
1129.9999999999998,160,0.9291299062820005,0.00010628630827304098
1139.9999999999998,160,0.9301713130659162,0.00010414067839156482
1149.9999999999998,160,0.9311918118516803,0.00010204987857641518
1160.0,160,0.9321919340115984,0.0001000122159918067
1170.0,160,0.9331721946015039,9.802605899055117e-05
1180.0,160,0.9341330929473322,9.60898345828244e-05
1190.0000000000002,160,0.9350751132075595,9.420202602273773e-05
1200.0000000000002,160,0.9359987249126258,9.2361170506627e-05
1210.0000000000002,160,0.936904383482399,9.056585697731905e-05
1220.0000000000005,160,0.9377925307226886,8.881472402895821e-05
1230.0000000000005,160,0.9386635953017615,8.71064579072805e-05
1240.0000000000005,160,0.9395179932077665,8.543979060050814e-05
1250.0000000000005,160,0.9403561281879296,8.381349801630511e-05
1260.0000000000007,160,0.9411783921703344,8.222639824048648e-05
1270.0000000000007,160,0.9419851656690685,8.067734987341216e-05
1280.0000000000007,160,0.9427768181734707,7.916525044021499e-05
1290.000000000001,160,0.943553708522183,7.76890348712277e-05
1300.000000000001,160,0.9443161852626747,7.624767404916401e-05
1310.000000000001,160,0.9450645869968727,7.484017341980019e-05
1320.0000000000011,160,0.9457992427135035,7.346557166307411e-05
1330.0000000000011,160,0.9465204721077203,7.212293942168415e-05
1340.0000000000011,160,0.9472285858885645,7.081137808442681e-05
1350.0000000000014,160,0.9479238860747811,6.953001862165375e-05
1360.0000000000014,160,0.9486066662794848,6.8278020470371e-05
1370.0000000000014,160,0.949277211984151,6.705457046662977e-05
1380.0000000000016,160,0.9499358008023808,6.58588818229802e-05
1390.0000000000016,160,0.9505827027338696,6.469019314887738e-05
1400.0000000000016,160,0.95121818040899,6.354776751203477e-05
1410.0000000000018,160,0.9518424893243782,6.243089153882463e-05
1420.0000000000018,160,0.9524558780698974,6.133887455192196e-05
1430.0000000000018,160,0.9530585885473322,6.027104774347798e-05
1440.0000000000018,160,0.9536508561811542,5.9226763382199323e-05
1450.000000000002,160,0.9542329101216821,5.8205394052787446e-05
1460.000000000002,160,0.9548049734409448,5.720633192627209e-05
1470.000000000002,160,0.9553672633215433,5.6228988059844186e-05
1480.0000000000023,160,0.955919991238792,5.5272791724864395e-05
1490.0000000000023,160,0.9564633631364099,5.43371897617876e-05
1500.0000000000023,160,0.9569975795960179,5.342164596080578e-05
1510.0000000000025,160,0.9575228360006887,5.252564046707015e-05
1520.0000000000025,160,0.9580393226927828,5.164866920940955e-05
1530.0000000000025,160,0.958547225126298,5.079024335151389e-05
1540.0000000000027,160,0.959046724013944,4.9949888764601064e-05
1550.0000000000027,160,0.9595379954691503,4.912714552063329e-05
1560.0000000000027,160,0.9600212111432023,4.832156740519323e-05
1570.0000000000027,160,0.960496538357694,4.7532721449173194e-05
1580.000000000003,160,0.9609641402324787,4.676018747846961e-05
1590.000000000003,160,0.9614241758092879,4.600355768091383e-05
1600.000000000003,160,0.9618768001711849,4.5262436189706575e-05
1610.0000000000032,160,0.9623221645580116,4.453643868265772e-05
1620.0000000000032,160,0.9627604164779772,4.382519199656366e-05
1630.0000000000032,160,0.9631916998155381,4.3128333756089204e-05
1640.0000000000034,160,0.9636161549357035,4.2445512016545404e-05
1650.0000000000034,160,0.9640339187849034,4.177638491998814e-05
1660.0000000000034,160,0.9644451249885442,4.1120620364082335e-05
1670.0000000000036,160,0.9648499039453763,4.047789568320848e-05
1680.0000000000036,160,0.9652483829187893,3.984789734130568e-05
1690.0000000000036,160,0.9656406861251491,3.923032063597415e-05
1700.0000000000039,160,0.9660269348192828,3.862486941337579e-05
1710.0000000000039,160,0.9664072473772178,3.8031255793497205e-05
1720.0000000000039,160,0.9667817393762714,3.7449199905355216e-05
1730.000000000004,160,0.9671505236725889,3.6878429631746366e-05
1740.000000000004,160,0.9675137104762205,3.631868036315668e-05
1750.000000000004,160,0.9678714074238252,3.5769694760467536e-05
1760.000000000004,160,0.9682237196490863,3.5231222526107894e-05
1770.0000000000043,160,0.9685707498509195,3.470302018331887e-05
1780.0000000000043,160,0.9689125983595516,3.418485086321106e-05
1790.0000000000043,160,0.9692493632005447,3.367648409930898e-05
1800.0000000000045,160,0.9695811401568376,3.3177695629289256e-05
1810.0000000000045,160,0.969908022828874,3.268826720363475e-05
1820.0000000000045,160,0.9702301026928833,3.220798640093418e-05
1830.0000000000048,160,0.9705474691573791,3.173664644957208e-05
1840.0000000000048,160,0.9708602096179347,3.127404605556268e-05
1850.0000000000048,160,0.9711684095102977,3.0819989236293715e-05
1860.000000000005,160,0.9714721523618972,3.03742851599527e-05
1870.000000000005,160,0.9717715198418014,2.9936747990421943e-05
1880.000000000005,160,0.9720665918091758,2.9507196737433426e-05
1890.000000000005,160,0.9723574463602936,2.9085455111786897e-05
1900.0000000000052,160,0.9726441598741481,2.867135138543983e-05
1910.0000000000052,160,0.972926807056711,2.8264718256287775e-05
1920.000000000005,160,0.9732054609838856,2.7865392717460234e-05
1930.000000000005,160,0.9734801931431952,2.7473215930963688e-05
1940.0000000000048,160,0.9737510734742504,2.708803310551266e-05
1950.0000000000048,160,0.9740181704080343,2.670969337839265e-05
1960.0000000000045,160,0.9742815509050464,2.633804970120893e-05
1970.0000000000043,160,0.9745412804923402,2.597295872937714e-05
1980.0000000000043,160,0.9747974232994925,2.561428071522164e-05
1990.000000000004,160,0.975050042093538,2.526187940454868e-05
2000.000000000004,160,0.9752991983129037,2.4915621936570245e-05
2010.0000000000039,160,0.9755449521003743,2.4575378747057074e-05
2020.0000000000036,160,0.9757873623351203,2.424102347460585e-05
2030.0000000000036,160,0.9760264866638194,2.3912432869908464e-05
2040.0000000000034,160,0.9762623815308986,2.3589486707916517e-05
2050.000000000003,160,0.9764951022079266,2.3272067702799384e-05
2060.000000000003,160,0.9767247028221825,2.29600614255958e-05
2070.000000000003,160,0.9769512363844272,2.2653356224464455e-05
2080.0000000000027,160,0.9771747548159015,2.235184314744316e-05
2090.0000000000027,160,0.9773953089745778,2.205541586762833e-05
2100.0000000000027,160,0.9776129486806847,2.1763970610689693e-05
2110.0000000000023,160,0.9778277227415311,2.147740608464099e-05
2120.0000000000023,160,0.9780396789756489,2.119562341178698e-05
2130.0000000000023,160,0.9782488642362767,2.091852606277237e-05
2140.000000000002,160,0.9784553244342032,2.064601979266099e-05
2150.000000000002,160,0.9786591045599929,2.0378012578974985e-05
2160.000000000002,160,0.9788602487056092,2.0114414561627262e-05
2170.0000000000014,160,0.979058800085456,1.9855137984683462e-05
2180.0000000000014,160,0.9792548010568549,1.9600097139891053e-05
2190.0000000000014,160,0.9794482931399741,1.9349208311915996e-05
2200.000000000001,160,0.9796393170372264,1.910238972522979e-05
2210.000000000001,160,0.9798279126521523,1.8859561492590874e-05
2220.000000000001,160,0.980014119107803,1.8620645565068617e-05
2230.000000000001,160,0.9801979747646385,1.8385565683556693e-05
2240.0000000000005,160,0.9803795172379558,1.8154247331728295e-05
2250.0000000000005,160,0.9805587834148597,1.7926617690383997e-05
2260.0000000000005,160,0.9807358094707912,1.7702605593147472e-05
2270.0,160,0.9809106308856258,1.7482141483464684e-05
2280.0,160,0.9810832824593544,1.7265157372863095e-05
2290.0,160,0.9812537983273587,1.7051586800430617e-05
2299.9999999999995,160,0.9814222119752934,1.6841364793474772e-05
2309.9999999999995,160,0.9815885562535867,1.6634427829323496e-05
2319.9999999999995,160,0.981752863391569,1.6430713798230453e-05
2329.999999999999,160,0.9819151650112424,1.6230161967349924e-05
2339.999999999999,160,0.9820754921406999,1.6032712945747088e-05
2349.999999999999,160,0.982233875227204,1.5838308650409484e-05
2359.999999999999,160,0.9823903441499362,1.56468922732295e-05
2369.9999999999986,160,0.9825449282324255,1.545840824892549e-05
2379.9999999999986,160,0.9826976562546642,1.5272802223872674e-05
2389.9999999999986,160,0.9828485564649223,1.5090021025815183e-05
2399.999999999998,160,0.9829976565912666,1.4910012634431143e-05
2409.999999999998,160,0.9831449838527938,1.4732726152723877e-05
2419.999999999998,160,0.983290564970586,1.4558111779214572e-05
2429.9999999999977,160,0.983434426178395,1.4386120780910127e-05
2439.9999999999977,160,0.9835765932330652,1.4216705467023102e-05
2449.9999999999977,160,0.9837170914246994,1.4049819163419626e-05
2459.9999999999973,160,0.9838559455865772,1.3885416187773723e-05
2469.9999999999973,160,0.9839931801048313,1.3723451825406007e-05
2479.9999999999973,160,0.9841288189278892,1.3563882305785404e-05
2489.999999999997,160,0.9842628855756859,1.3406664779674188e-05
2499.999999999997,160,0.9843954031486548,1.3251757296896593e-05
2509.999999999997,160,0.9845263943365019,1.309911878471158e-05
2519.9999999999964,160,0.9846558814267696,1.294870902677272e-05
2529.9999999999964,160,0.9847838863131962,1.2800488642656065e-05
2539.9999999999964,160,0.9849104305038756,1.2654419067939815e-05
2549.9999999999964,160,0.9850355351292238,1.2510462534819258e-05
2559.999999999996,160,0.9851592209497562,1.236858205323998e-05
2569.999999999996,160,0.9852815083636816,1.2228741392535757e-05
2579.999999999996,160,0.9854024174143171,1.2090905063553983e-05
2589.9999999999955,160,0.9855219677973297,1.1955038301256392e-05
2599.9999999999955,160,0.9856401788678075,1.1821107047778952e-05
2609.9999999999955,160,0.9857570696471669,1.1689077935939064e-05
2619.999999999995,160,0.9858726588298987,1.1558918273176123e-05
2629.999999999995,160,0.9859869647901578,1.143059602591277e-05
2639.999999999995,160,0.9861000055882011,1.1304079804325305e-05
2649.9999999999945,160,0.9862117989766762,1.1179338847509885e-05
2659.9999999999945,160,0.9863223624067665,1.1056343009035303e-05
2669.9999999999945,160,0.9864317130341952,1.0935062742868602e-05
2679.9999999999945,160,0.9865398677250918,1.0815469089664602e-05
2689.999999999994,160,0.9866468430617259,1.0697533663408536e-05
2699.999999999994,160,0.98675265534811,1.0581228638401151e-05
2709.999999999994,160,0.9868573206154757,1.0466526736576771e-05
2719.9999999999936,160,0.9869608546276272,1.0353401215145487e-05
2729.9999999999936,160,0.9870632728861727,1.0241825854548722e-05
2739.9999999999936,160,0.9871645906356399,1.013177494672125e-05
2749.999999999993,160,0.9872648228684764,1.0023223283649549e-05
2759.999999999993,160,0.9873639843299385,9.916146146218582e-06
2769.999999999993,160,0.987462089522872,9.81051929333941e-06
2779.9999999999927,160,0.9875591527123855,9.706318951348832e-06
2789.9999999999927,160,0.9876551879304222,9.60352180367452e-06
2799.9999999999927,160,0.9877502089802297,9.502104980757506e-06
2809.9999999999923,160,0.9878442294407319,9.402046050224827e-06
2819.9999999999923,160,0.987937262670805,9.303323007306263e-06
2829.9999999999923,160,0.9880293218134598,9.205914265487633e-06
2839.999999999992,160,0.9881204197999338,9.10979864739432e-06
2849.999999999992,160,0.9882105693536928,9.014955375898874e-06
2859.999999999992,160,0.9882997829943473,8.921364065446733e-06
2869.999999999992,160,0.9883880730414832,8.829004713593156e-06
2879.9999999999914,160,0.9884754516184107,8.737857692747348e-06
2889.9999999999914,160,0.9885619306558319,8.64790374211639e-06
2899.9999999999914,160,0.9886475218954303,8.559123959844397e-06
2909.999999999991,160,0.9887322368933836,8.471499795342398e-06
2919.999999999991,160,0.9888160870238016,8.385013041801734e-06
2929.999999999991,160,0.9888990834820905,8.299645828888344e-06
2939.9999999999905,160,0.9889812372882467,8.215380615611728e-06
2949.9999999999905,160,0.9890625592900804,8.132200183364259e-06
2959.9999999999905,160,0.9891430601663717,8.050087629126461e-06
2969.99999999999,160,0.98922275042996,7.969026358833416e-06
2979.99999999999,160,0.989301640430769,7.889000080898957e-06
2989.99999999999,160,0.9893797403587679,7.809992799892333e-06
2999.99999999999,160,0.9894570602468715,7.731988810364156e-06
3009.9999999999895,160,0.9895336099737797,7.654972690817453e-06
3019.9999999999895,160,0.989609399266758,7.578929297820142e-06
3029.9999999999895,160,0.9896844377043605,7.50384376025478e-06
3039.999999999989,160,0.9897587347190976,7.429701473702819e-06
3049.999999999989,160,0.9898322996000471,7.356488094959109e-06
3059.999999999989,160,0.9899051414954139,7.2841895366737315e-06
3069.9999999999886,160,0.989977269415035,7.212791962117664e-06
3079.9999999999886,160,0.9900486922328358,7.142281780069344e-06
3089.9999999999886,160,0.9901194186892339,7.072645639818813e-06
3099.999999999988,160,0.9901894573934967,7.003870426286363e-06
3109.999999999988,160,0.9902588168260492,6.9359432552529256e-06
3119.999999999988,160,0.9903275053407362,6.868851468699345e-06
3129.9999999999877,160,0.9903955311670387,6.8025826302517795e-06
3139.9999999999877,160,0.990462902412246,6.737124520730564e-06
3149.9999999999877,160,0.9905296270635839,6.672465133799564e-06
3159.9999999999873,160,0.9905957129903011,6.608592671714118e-06
3169.9999999999873,160,0.9906611679457128,6.5454955411644354e-06
3179.9999999999873,160,0.9907259995692049,6.483162349212976e-06
3189.9999999999873,160,0.9907902153881981,6.421581899322039e-06
3199.999999999987,160,0.9908538228200728,6.360743187470781e-06
3209.999999999987,160,0.9909168291740564,6.300635398358417e-06
3219.999999999987,160,0.9909792416530734,6.241247901692263e-06
3229.9999999999864,160,0.991041067355559,6.1825702485576505e-06
3239.9999999999864,160,0.9911023132772376,6.124592167868473e-06
3249.9999999999864,160,0.9911629863128666,6.067303562895872e-06
3259.999999999986,160,0.9912230932579453,6.010694507873369e-06
3269.999999999986,160,0.9912826408103921,5.9547552446766455e-06
3279.999999999986,160,0.9913416355721878,5.899476179575933e-06
3289.9999999999854,160,0.9914000840509883,5.844847880059288e-06
3299.9999999999854,160,0.9914579926617056,5.790861071725168e-06
3309.9999999999854,160,0.991515367728058,5.737506635242459e-06
3319.9999999999854,160,0.9915722154840918,5.684775603376838e-06
3329.999999999985,160,0.9916285420756726,5.63265915808053e-06
3339.999999999985,160,0.9916843535619491,5.581148627645764e-06
3349.999999999985,160,0.9917396559167883,5.530235483919116e-06
3359.9999999999845,160,0.991794455030184,5.479911339575374e-06
3369.9999999999845,160,0.9918487567096386,5.430167945450304e-06
3379.9999999999845,160,0.9919025666815179,5.380997187930076e-06
3389.999999999984,160,0.9919558905923819,5.332391086396285e-06
3399.999999999984,160,0.9920087340102891,5.2843417907253776e-06
3409.999999999984,160,0.9920611024260775,5.236841578841153e-06
3419.9999999999836,160,0.9921130012546207,5.189882854318806e-06
3429.9999999999836,160,0.9921644358360611,5.143458144039732e-06
3439.9999999999836,160,0.99221541143702,5.097560095895662e-06
3449.999999999983,160,0.9922659332517854,5.052181476541035e-06
3459.999999999983,160,0.9923160064034773,5.007315169192106e-06
3469.999999999983,160,0.992365635945192,4.962954171472603e-06
3479.9999999999827,160,0.992414826861125,4.919091593303905e-06
3489.9999999999827,160,0.9924635840676734,4.875720654839175e-06
3499.9999999999827,160,0.9925119124145179,4.832834684440362e-06
3509.9999999999827,160,0.9925598166856848,4.790427116697124e-06
3519.9999999999823,160,0.9926073016005897,4.748491490486625e-06
3529.9999999999823,160,0.9926543718150604,4.70702144707313e-06
3539.9999999999823,160,0.9927010319223429,4.666010728247093e-06
3549.999999999982,160,0.9927472864540879,4.625453174501689e-06
3559.999999999982,160,0.9927931398813205,4.585342723247458e-06
3569.999999999982,160,0.9928385966153911,4.545673407062641e-06
3579.9999999999814,160,0.9928836610089109,4.506439351979732e-06
3589.9999999999814,160,0.992928337356669,4.4676347758063345e-06
3599.9999999999814,160,0.9929726298965338,4.4292539864803725e-06
